source_zip,source_file,side,reason
2021-Topps.zip,"2021_Topps/105c_Shane_Bieber_LL,_(VAR)_front.jpg",front,number '105c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/108c_DJ_LeMahieu_LL,_(VAR)_back.jpg",back,number '108c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/108c_DJ_LeMahieu_LL,_(VAR)_front.jpg",front,number '108c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/116c_Nico_Hoerner_FS,_(VAR)_back.jpg",back,number '116c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/116c_Nico_Hoerner_FS,_(VAR)_front.jpg",front,number '116c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/120d_Hank_Aaron_(VAR)_back.jpg,back,number '120d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/120d_Hank_Aaron_(VAR)_front.jpg,front,number '120d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/121c_Matthew_Boyd_(VAR)_back.jpg,back,number '121c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/121c_Matthew_Boyd_(VAR)_front.jpg,front,number '121c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/122c_Nick_Heath_RC,_(VAR)_back.jpg",back,number '122c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/122c_Nick_Heath_RC,_(VAR)_front.jpg",front,number '122c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/123c_Beau_Burrows_RC,_(VAR)_back.jpg",back,number '123c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/123c_Beau_Burrows_RC,_(VAR)_front.jpg",front,number '123c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/126c_Monte_Harrison_RC,_(VAR)_back.jpg",back,number '126c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/126c_Monte_Harrison_RC,_(VAR)_front.jpg",front,number '126c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/129c_Daniel_Murphy_(VAR)_back.jpg,back,number '129c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/129c_Daniel_Murphy_(VAR)_front.jpg,front,number '129c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/137c_Trevor_Bauer_LL,_(VAR)_back.jpg",back,number '137c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/137c_Trevor_Bauer_LL,_(VAR)_front.jpg",front,number '137c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/138c_Tim_Anderson_(VAR)_back.jpg,back,number '138c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/138c_Tim_Anderson_(VAR)_front.jpg,front,number '138c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/143e_Ryan_Mountcastle_(VAR)_back.jpg,back,number '143e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/143e_Ryan_Mountcastle_(VAR)_front.jpg,front,number '143e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/153d_Tyler_Stephenson_(VAR)_back.jpg,back,number '153d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/153d_Tyler_Stephenson_(VAR)_front.jpg,front,number '153d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/158c_Buck_Farmer_(VAR)_back.jpg,back,number '158c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/158c_Buck_Farmer_(VAR)_front.jpg,front,number '158c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/165c_Willson_Contreras_(VAR)_back.jpg,back,number '165c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/165c_Willson_Contreras_(VAR)_front.jpg,front,number '165c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/167c_James_Kaprielian_RC,_(VAR)_back.jpg",back,number '167c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/167c_James_Kaprielian_RC,_(VAR)_front.jpg",front,number '167c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/175c_Brad_Hand_(VAR)_back.jpg,back,number '175c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/175c_Brad_Hand_(VAR)_front.jpg,front,number '175c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/176c_Jake_Bauers_(VAR)_back.jpg,back,number '176c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/176c_Jake_Bauers_(VAR)_front.jpg,front,number '176c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/177c_Ryan_Castellani_RC,_(VAR)_back.jpg",back,number '177c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/177c_Ryan_Castellani_RC,_(VAR)_front.jpg",front,number '177c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/183c_Cristian_Javier_RC,_(VAR)_back.jpg",back,number '183c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/183c_Cristian_Javier_RC,_(VAR)_front.jpg",front,number '183c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/187e_Cristian_Pache_(VAR)_back.jpg,back,number '187e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/187e_Cristian_Pache_(VAR)_front.jpg,front,number '187e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/189c_Adam_Plutko_(VAR)_back.jpg,back,number '189c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/189c_Adam_Plutko_(VAR)_front.jpg,front,number '189c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/190c_Sonny_Gray_(VAR)_back.jpg,back,number '190c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/190c_Sonny_Gray_(VAR)_front.jpg,front,number '190c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/197e_Nick_Madrigal_(VAR)_back.jpg,back,number '197e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/197e_Nick_Madrigal_(VAR)_front.jpg,front,number '197e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/212c_Robbie_Ray_(VAR)_back.jpg,back,number '212c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/212c_Robbie_Ray_(VAR)_front.jpg,front,number '212c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/213c_JaCoby_Jones_(VAR)_back.jpg,back,number '213c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/213c_JaCoby_Jones_(VAR)_front.jpg,front,number '213c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/241d_Anthony_Rizzo_(VAR)_back.jpg,back,number '241d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/241d_Anthony_Rizzo_(VAR)_front.jpg,front,number '241d' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/243c_Santiago_Espinal_RC,_(VAR)_back.jpg",back,number '243c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/243c_Santiago_Espinal_RC,_(VAR)_front.jpg",front,number '243c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/244d_Spencer_Howard_(VAR)_back.jpg,back,number '244d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/244d_Spencer_Howard_(VAR)_front.jpg,front,number '244d' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/245c_Aristides_Aquino_FS,_(VAR)_back.jpg",back,number '245c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/245c_Aristides_Aquino_FS,_(VAR)_front.jpg",front,number '245c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/252c_Luke_Voit_LL,_(VAR)_back.jpg",back,number '252c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/252c_Luke_Voit_LL,_(VAR)_front.jpg",front,number '252c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/256d_Keibert_Ruiz_(VAR)_back.jpg,back,number '256d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/256d_Keibert_Ruiz_(VAR)_front.jpg,front,number '256d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/271c_Luis_Castillo_(VAR)_back.jpg,back,number '271c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/271c_Luis_Castillo_(VAR)_front.jpg,front,number '271c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/272c_John_Means_(VAR)_back.jpg,back,number '272c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/272c_John_Means_(VAR)_front.jpg,front,number '272c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/274c_Freddy_Galvis_(VAR)_back.jpg,back,number '274c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/274c_Freddy_Galvis_(VAR)_front.jpg,front,number '274c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/275d_Joey_Votto_(VAR)_back.jpg,back,number '275d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/275d_Joey_Votto_(VAR)_front.jpg,front,number '275d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/278c_Jon_Lester_(VAR)_back.jpg,back,number '278c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/278c_Jon_Lester_(VAR)_front.jpg,front,number '278c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/284c_Eloy_Jimenez_(VAR)_back.jpg,back,number '284c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/284c_Eloy_Jimenez_(VAR)_front.jpg,front,number '284c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/285e_Dylan_Carlson_(VAR)_back.jpg,back,number '285e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/285e_Dylan_Carlson_(VAR)_front.jpg,front,number '285e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/291d_Miguel_Cabrera_(VAR)_back.jpg,back,number '291d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/291d_Miguel_Cabrera_(VAR)_front.jpg,front,number '291d' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/297e_Alex_Bregman_(VAR)_back.jpg,back,number '297e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/297e_Alex_Bregman_(VAR)_front.jpg,front,number '297e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/300c_Yordan_Alvarez_(VAR)_back.jpg,back,number '300c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/300c_Yordan_Alvarez_(VAR)_front.jpg,front,number '300c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/304c_Danny_Duffy_(VAR)_back.jpg,back,number '304c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/304c_Danny_Duffy_(VAR)_front.jpg,front,number '304c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/320c_Anthony_Santander_(VAR)_back.jpg,back,number '320c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/320c_Anthony_Santander_(VAR)_front.jpg,front,number '320c' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/321e_Casey_Mize_(VAR)_back.jpg,back,number '321e' not in catalog set 'topps'
2021-Topps.zip,2021_Topps/321e_Casey_Mize_(VAR)_front.jpg,front,number '321e' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/326c_Eddy_Alvarez_RC,_(VAR)_back.jpg",back,number '326c' not in catalog set 'topps'
2021-Topps.zip,"2021_Topps/326c_Eddy_Alvarez_RC,_(VAR)_front.jpg",front,number '326c' not in catalog set 'topps'
