Year,Brand,Set,Card Number,Player,Notes
2008,Upper Deck,Upper Deck,694,Ryan Zimmerman,
2008,Upper Deck,Upper Deck,695,Odalis Perez,
2008,Upper Deck,Upper Deck,696,Wily Mo Pena,
2008,Upper Deck,Upper Deck,697,Elijah Dukes,
2008,Upper Deck,Upper Deck,698,Aaron Boone,
2008,Upper Deck,Upper Deck,699,Ronnie Belliard,
2008,Upper Deck,Upper Deck,700,Nick Johnson,
2008,Upper Deck,Upper Deck,701,Randor Bierd,"ROO, RC"
2008,Upper Deck,Upper Deck,702,Brian Barton,"ROO, RC"
2008,Upper Deck,Upper Deck,703,Brian Bass,"ROO, RC"
2008,Upper Deck,Upper Deck,704,Brian Bocock,"ROO, RC"
2008,Upper Deck,Upper Deck,705,Gregor Blanco,ROO
2008,Upper Deck,Upper Deck,706,Callix Crabbe,"ROO, RC"
2008,Upper Deck,Upper Deck,707,Johnny Cueto,"ROO, RC"
2008,Upper Deck,Upper Deck,708,Kosuke Fukudome,"ROO, RCEnglish text"
2008,Upper Deck,Upper Deck,709,Scott Kazmir,SH
2008,Upper Deck,Upper Deck,710,Steve Holm,"ROO, RC"
2008,Upper Deck,Upper Deck,711,Fernando Hernandez,"ROO, RC"
2008,Upper Deck,Upper Deck,712,Elliot Johnson,ROO
2008,Upper Deck,Upper Deck,713,Masahide Kobayashi,"ROO, RC"
2008,Upper Deck,Upper Deck,714,Hiroki Kuroda,"ROO, RC"
2008,Upper Deck,Upper Deck,715,Blake DeWitt,ROO
2008,Upper Deck,Upper Deck,716,Kyle McClellan,"ROO, RC"
2008,Upper Deck,Upper Deck,717,Evan Meek,"ROO, RC"
2008,Upper Deck,Upper Deck,718,Denard Span,"ROO, RC"
2008,Upper Deck,Upper Deck,719,Darren O'Day,"ROO, RC"
2008,Upper Deck,Upper Deck,720,Alexei Ramirez,"ROO, RC"
2008,Upper Deck,Upper Deck,721,Alex Romero,"ROO, RC"
2008,Upper Deck,Upper Deck,722,Clete Thomas,"ROO, RC"
2008,Upper Deck,Upper Deck,723,Matt Tolbert,"ROO, RC"
2008,Upper Deck,Upper Deck,724,Ramon Troncoso,"ROO, RC"
2008,Upper Deck,Upper Deck,725,Matt Tupman,"ROO, RC"
2008,Upper Deck,Upper Deck,726,Rico Washington,"ROO, RC"
2008,Upper Deck,Upper Deck,727,Randy Wells,"ROO, RC"
2008,Upper Deck,Upper Deck,728,Wesley Wright,"ROO, RC"
2008,Upper Deck,Upper Deck,729,Yasuhiko Yabuta,"ROO, RC"
2008,Upper Deck,Upper Deck,730,Alex Rodriguez,SH
2008,Upper Deck,Upper Deck,731,Andruw Jones,SH
2008,Upper Deck,Upper Deck,732,CC Sabathia,SH
2008,Upper Deck,Upper Deck,733,Carlos Beltran,SH
2008,Upper Deck,Upper Deck,734,David Wright,SH
2008,Upper Deck,Upper Deck,735,Derrek Lee,SH
2008,Upper Deck,Upper Deck,736,Dustin Pedroia,SH
2008,Upper Deck,Upper Deck,737,Grady Sizemore,SH
2008,Upper Deck,Upper Deck,738,Greg Maddux,SH
2008,Upper Deck,Upper Deck,739,Ichiro,SH
2008,Upper Deck,Upper Deck,740,Ivan Rodriguez,SH
2008,Upper Deck,Upper Deck,741,Jake Peavy,SH
2008,Upper Deck,Upper Deck,742,Jimmy Rollins,SH
2008,Upper Deck,Upper Deck,743,Johan Santana,SH
2008,Upper Deck,Upper Deck,744,Josh Beckett,SH
2008,Upper Deck,Upper Deck,745,Kevin Youkilis,SH
2008,Upper Deck,Upper Deck,746,Matt Holliday,SH
2008,Upper Deck,Upper Deck,747,Mike Lowell,SH
2008,Upper Deck,Upper Deck,748,Ryan Braun,SH
2008,Upper Deck,Upper Deck,749,Torii Hunter,SH
2008,Upper Deck,Upper Deck,750,Alex Rodriguez,SH
2008,Upper Deck,Upper Deck,751,Torii Hunter,CL
2008,Upper Deck,Upper Deck,752,Miguel Tejada,CL
2008,Upper Deck,Upper Deck,753,Huston Street,CL
2008,Upper Deck,Upper Deck,754,Scott Rolen,CL
2008,Upper Deck,Upper Deck,755,Tom Glavine,CL
2008,Upper Deck,Upper Deck,756,Ryan Braun,CL
2008,Upper Deck,Upper Deck,757,Troy Glaus,CL
2008,Upper Deck,Upper Deck,758,Carlos Zambrano,CL
2008,Upper Deck,Upper Deck,759,Carl Crawford,CL
2008,Upper Deck,Upper Deck,760,Dan Haren,CL
2008,Upper Deck,Upper Deck,761,Andruw Jones,CL
2008,Upper Deck,Upper Deck,762,Barry Zito,CL
2008,Upper Deck,Upper Deck,763,Victor Martinez,CL
2008,Upper Deck,Upper Deck,764,Erik Bedard,CL
2008,Upper Deck,Upper Deck,765,Josh Willingham,CL
2008,Upper Deck,Upper Deck,766,Johan Santana,CL
2008,Upper Deck,Upper Deck,767,Dmitri Young,CL
2008,Upper Deck,Upper Deck,768,Brian Roberts,CL
2008,Upper Deck,Upper Deck,769,Jim Edmonds,CL
2008,Upper Deck,Upper Deck,770,Jimmy Rollins,CL
2008,Upper Deck,Upper Deck,771,Jason Bay,CL
2008,Upper Deck,Upper Deck,772,Josh Hamilton,CL
2008,Upper Deck,Upper Deck,773,Josh Beckett,CL
2008,Upper Deck,Upper Deck,774,Aaron Harang,CL
2008,Upper Deck,Upper Deck,775,Troy Tulowitzki,CL
2008,Upper Deck,Upper Deck,776,Jose Guillen,CL
2008,Upper Deck,Upper Deck,777,Miguel Cabrera,CL
2008,Upper Deck,Upper Deck,778,Joe Mauer,CL
2008,Upper Deck,Upper Deck,779,Nick Swisher,CL
2008,Upper Deck,Upper Deck,780,Derek Jeter,CL
2008,Upper Deck,Upper Deck,781,Brandon Webb,SH
2008,Upper Deck,Upper Deck,782,Brian Roberts,SH
2008,Upper Deck,Upper Deck,783,CC Sabathia,SH
2008,Upper Deck,Upper Deck,784,Carl Crawford,SH
2008,Upper Deck,Upper Deck,785,Curtis Granderson,SH
2008,Upper Deck,Upper Deck,786,David Ortiz,SH
2008,Upper Deck,Upper Deck,787,Ichiro,SH
2008,Upper Deck,Upper Deck,788,Jake Peavy,SH
2008,Upper Deck,Upper Deck,789,Jimmy Rollins,SH
2008,Upper Deck,Upper Deck,790,Joe Borowski,SH
2008,Upper Deck,Upper Deck,791,Johan Santana,SH
2008,Upper Deck,Upper Deck,792,John Lackey,SH
2008,Upper Deck,Upper Deck,793,Jose Reyes,SH
2008,Upper Deck,Upper Deck,794,Jose Valverde,SH
2008,Upper Deck,Upper Deck,795,Josh Beckett,SH
2008,Upper Deck,Upper Deck,796,Juan Pierre,SH
2008,Upper Deck,Upper Deck,797,Magglio Ordoñez,SH
2008,Upper Deck,Upper Deck,798,Matt Holliday,SH
2008,Upper Deck,Upper Deck,799,Prince Fielder,SH
2009,Topps,Topps,1,Alex Rodriguez,
2009,Topps,Topps,2,Omar Vizquel,
2009,Topps,Topps,3,Andy Marte,
2009,Topps,Topps,4,Chipper Jones / Albert Pujols / Matt Holliday LL2008 NL Batting Average Leaders,
2009,Topps,Topps,5,John Lackey,
2009,Topps,Topps,6,Raul Ibanez,
2009,Topps,Topps,7,Mickey Mantle,
2009,Topps,Topps,8,Terry Francona,MGR
2009,Topps,Topps,9,Dallas McPherson,
2009,Topps,Topps,10,Dan Uggla,
2009,Topps,Topps,11,Fernando Tatis,
2009,Topps,Topps,12,Andrew Carpenter,RC
2009,Topps,Topps,13,Ryan Langerhans,
2009,Topps,Topps,14,Jon Rauch,
2009,Topps,Topps,15,Nate McLouth,
2009,Topps,Topps,16,Evan Longoria PSH2008 ALDS - Game 1,
2009,Topps,Topps,17,Bobby Cox,MGR
2009,Topps,Topps,18,George Sherrill,
2009,Topps,Topps,19,Edgar Gonzalez,
2009,Topps,Topps,20,Brad Lidge,
2009,Topps,Topps,21,Jack Wilson,
2009,Topps,Topps,22,"First Rate (Evan Longoria / David Price) CC,",CL Checklist
2009,Topps,Topps,23,Gerald Laird,
2009,Topps,Topps,24,Frank Thomas,
2009,Topps,Topps,25,Jon Lester,
2009,Topps,Topps,26,Jason Giambi,
2009,Topps,Topps,27,Jonathon Niese,RC
2009,Topps,Topps,28,Mike Lowell,
2009,Topps,Topps,29,Jerry Hairston,
2009,Topps,Topps,30,Ken Griffey Jr.,
2009,Topps,Topps,31,Ian Stewart,
2009,Topps,Topps,32,Daric Barton,
2009,Topps,Topps,33,Jose Guillen,
2009,Topps,Topps,34,Brandon Inge,
2009,Topps,Topps,35,David Price,RC
2009,Topps,Topps,36,Kevin Slowey,
2009,Topps,Topps,37,Erick Aybar,
2009,Topps,Topps,38,Eric Wedge,MGR
2009,Topps,Topps,39,Stephen Drew,
2009,Topps,Topps,40,Carl Crawford,
2009,Topps,Topps,41,Mike Mussina,
2009,Topps,Topps,42,Jeff Francoeur,
2009,Topps,Topps,43,Joe Mauer / Dustin Pedroia / Milton Bradley LL2008 AL Batting Average Leaders,
2009,Topps,Topps,44,Geoff Jenkins,
2009,Topps,Topps,45,Aubrey Huff,
2009,Topps,Topps,46,Brad Ziegler,ASR
2009,Topps,Topps,47,Jose Valverde,
2009,Topps,Topps,48,Mike Napoli,
2009,Topps,Topps,49,Kazuo Matsui,
2009,Topps,Topps,50,David Ortiz,
2009,Topps,Topps,51,Will Venable,RC
2009,Topps,Topps,52,Marco Scutaro,
2009,Topps,Topps,53,Jonathan Sanchez,
2009,Topps,Topps,54,Dusty Baker,MGR
2009,Topps,Topps,55,J.J. Hardy,
2009,Topps,Topps,56,Edwin Encarnacion,
2009,Topps,Topps,57,Jo-Jo Reyes,
2009,Topps,Topps,58,Travis Snider,RC
2009,Topps,Topps,59,Eric Gagne,
2009,Topps,Topps,60,Mariano Rivera,
2009,Topps,Topps,61,"Bash-Stros (Lance Berkman / Carlos Lee) CC,",CL Checklist
2009,Topps,Topps,62,Brian Barton,
2009,Topps,Topps,63,Josh Outman,RC
2009,Topps,Topps,64,Miguel Montero,
2009,Topps,Topps,65,Mike Pelfrey,
2009,Topps,Topps,66,Dustin Pedroia,AW
2009,Topps,Topps,67,Andruw Jones,
2009,Topps,Topps,68,Kyle Lohse,
2009,Topps,Topps,69,Rich Aurilia,
2009,Topps,Topps,70,Jermaine Dye,
2009,Topps,Topps,71,Mat Gamel,RC
2009,Topps,Topps,72,David Dellucci,
2009,Topps,Topps,73,Shane Victorino,
2009,Topps,Topps,74,Trey Hillman,MGR
2009,Topps,Topps,75,Rich Harden,
2009,Topps,Topps,76,Marcus Thames,
2009,Topps,Topps,77,Jed Lowrie,
2009,Topps,Topps,78,Tim Lincecum,AW
2009,Topps,Topps,79,David Eckstein,
2009,Topps,Topps,80,Brian McCann,
2009,Topps,Topps,81,Ryan Howard / Adam Dunn / Carlos Delgado LL2008 NL Home Run Leaders,
2009,Topps,Topps,82,Miguel Cairo,
2009,Topps,Topps,83,Ryan Garko,
2009,Topps,Topps,84,Rod Barajas,
2009,Topps,Topps,85,Justin Verlander,
2009,Topps,Topps,86,Kila Ka'aihue,
2009,Topps,Topps,87,Brad Hawpe,
2009,Topps,Topps,88,Fredi Gonzalez,MGR
2009,Topps,Topps,89,Jon Lester / Jason Bay PSH2008 ALDS - Game 1,
2009,Topps,Topps,90,Justin Morneau,
2009,Topps,Topps,91,Cody Ross,
2009,Topps,Topps,92,Luis Castillo,
2009,Topps,Topps,93,James Parr,
2009,Topps,Topps,94,Adam Lind,
2009,Topps,Topps,95,Andrew Miller,
2009,Topps,Topps,96,Dexter Fowler,RC
2009,Topps,Topps,97,Willie Harris,
2009,Topps,Topps,98,Akinori Iwamura,
2009,Topps,Topps,99,Juan Castro,
2009,Topps,Topps,100,David Wright,
2009,Topps,Topps,101,Nick Hundley,
2009,Topps,Topps,102,Garrett Atkins,
2009,Topps,Topps,103,Kyle Kendrick,
2009,Topps,Topps,104,Brandon Moss,
2009,Topps,Topps,105,Francisco Liriano,
2009,Topps,Topps,106,Marlon Byrd,
2009,Topps,Topps,107,Pedro Feliz,
2009,Topps,Topps,108,Alcides Escobar,RC
2009,Topps,Topps,109,Tom Gorzelanny,
2009,Topps,Topps,110,Hideki Matsui,
2009,Topps,Topps,111,Troy Percival,
2009,Topps,Topps,112,Hideki Okajima,
2009,Topps,Topps,113,Chris Young,
2009,Topps,Topps,114,Chris Dickerson,
2009,Topps,Topps,115,Kevin Youkilis,
2009,Topps,Topps,116,Omar Infante,
2009,Topps,Topps,117,Ron Gardenhire,MGR
2009,Topps,Topps,118,Josh Johnson,
2009,Topps,Topps,119,Craig Counsell,
2009,Topps,Topps,120,Mark Teixeira,
2009,Topps,Topps,121,Greg Golson,RC
2009,Topps,Topps,122,Joe Mather,
2009,Topps,Topps,123,Casey Blake,
2009,Topps,Topps,124,Reed Johnson,
2009,Topps,Topps,125,Roy Oswalt,
2009,Topps,Topps,126,Orlando Hudson,
2009,Topps,Topps,127,Miguel Cabrera / Carlos Quentin / Alex Rodriguez LL2008 AL Home Run Leaders,
2009,Topps,Topps,128,Johnny Cueto,
2009,Topps,Topps,129,Angel Berroa,
2009,Topps,Topps,130,Vladimir Guerrero,
2009,Topps,Topps,131,Joe Torre,MGR
2009,Topps,Topps,132,Juan Pierre,
2009,Topps,Topps,133,Brandon Jones,
2009,Topps,Topps,134,Evan Longoria,AW
2009,Topps,Topps,135,Carlos Delgado,
2009,Topps,Topps,136,Tim Hudson,
2009,Topps,Topps,137,Angel Salome,
2009,Topps,Topps,138,Ubaldo Jimenez,
2009,Topps,Topps,139,"Matt Stairs PSH, UER2008 NLCS - Game 4;",UER: listed as NL Division Series; WP and LP are from ALCS Game 3
2009,Topps,Topps,140,Brandon Webb,
2009,Topps,Topps,141,Mark Teahen,
2009,Topps,Topps,142,Brad Penny,
2009,Topps,Topps,143,Matt Joyce,
2009,Topps,Topps,144,Matt Tuiasosopo,
2009,Topps,Topps,145,Alex Gordon,
2009,Topps,Topps,146,Glen Perkins,
2009,Topps,Topps,147,Ryan Howard / David Wright / Adrian Gonzalez LL2008 NL RBI Leaders,
2009,Topps,Topps,148,Ty Wigginton,
2009,Topps,Topps,149,Juan Uribe,
2009,Topps,Topps,150,Kosuke Fukudome,
2009,Topps,Topps,151,Carl Pavano,
2009,Topps,Topps,152,Cody Ransom,
2009,Topps,Topps,153,Lastings Milledge,
2009,Topps,Topps,154,A.J. Pierzynski,
2009,Topps,Topps,155,Roy Halladay,
2009,Topps,Topps,156,Carlos Pena,
2009,Topps,Topps,157,"Desert Heat (Brandon Webb / Dan Haren) CC,",CL Checklist
2009,Topps,Topps,158,Ray Durham,
2009,Topps,Topps,159,Matt Antonelli,RC
2009,Topps,Topps,160,Evan Longoria,ASR
2009,Topps,Topps,161,Brendan Harris,
2009,Topps,Topps,162,Mike Cameron,
2009,Topps,Topps,163,Ross Gload,
2009,Topps,Topps,164,Bob Geren,MGR
2009,Topps,Topps,165,Matt Kemp,
2009,Topps,Topps,166,Jeff Baker,
2009,Topps,Topps,167,Aaron Harang,
2009,Topps,Topps,168,Mark DeRosa,
2009,Topps,Topps,169,Juan Miranda,RC
2009,Topps,Topps,170,CC Sabathia,
2009,Topps,Topps,171,Jeff Bailey,
2009,Topps,Topps,172,Yadier Molina,
2009,Topps,Topps,173,Manny Delcarmen,
2009,Topps,Topps,174,James Shields,
2009,Topps,Topps,175,Jeff Samardzija,
2009,Topps,Topps,176,Josh Hamilton / Justin Morneau / Miguel Cabrera LL2008 AL RBI Leaders,
2009,Topps,Topps,177,Eric Hinske,
2009,Topps,Topps,178,Frank Catalanotto,
2009,Topps,Topps,179,Rafael Furcal,
2009,Topps,Topps,180,Cliff Lee,
2009,Topps,Topps,181,Jerry Manuel,MGR
2009,Topps,Topps,182,Daniel Murphy,RC
2009,Topps,Topps,183,Jason Michaels,
2009,Topps,Topps,184,Bobby Parnell,RC
2009,Topps,Topps,185,Randy Johnson,
2009,Topps,Topps,186,Ryan Madson,
2009,Topps,Topps,187,Jon Garland,
2009,Topps,Topps,188,Josh Bard,
2009,Topps,Topps,189,Jay Payton,
2009,Topps,Topps,190,Chien-Ming Wang,
2009,Topps,Topps,191,Shane Victorino PSH2008 NLDS - Game 2,
2009,Topps,Topps,192,Collin Balester,
2009,Topps,Topps,193,Zack Greinke,
2009,Topps,Topps,194,Jeremy Guthrie,
2009,Topps,Topps,195,Tim Lincecum,
2009,Topps,Topps,196,Jason Motte,ROO
2009,Topps,Topps,197,Ronnie Belliard,
2009,Topps,Topps,198,Conor Jackson,
2009,Topps,Topps,199,Ramon Castro,
2009,Topps,Topps,200,Chase Utley,
2009,Topps,Topps,201,"Brothers in Arms (Jarrod Saltalamacchia / Josh Hamilton) CC,",CL Checklist
2009,Topps,Topps,202,Gaby Sanchez,RC
2009,Topps,Topps,203,Jair Jurrjens,
2009,Topps,Topps,204,Andy Sonnanstine,
2009,Topps,Topps,205,Miguel Tejada,
2009,Topps,Topps,206,Johan Santana / Tim Lincecum / Jake Peavy LL2008 NL ERA Leaders,
2009,Topps,Topps,207,Joe Blanton,
2009,Topps,Topps,208,James McDonald,RC
2009,Topps,Topps,209,Alfredo Amezaga,
2009,Topps,Topps,210,Geovany Soto,ASR
2009,Topps,Topps,211,Ryan Rowland-Smith,
2009,Topps,Topps,212,Denard Span,ASR
2009,Topps,Topps,213,Jeremy Sowers,
2009,Topps,Topps,214,Scott Elbert,
2009,Topps,Topps,215,Ian Kinsler,
2009,Topps,Topps,216,Joe Maddon,MGR
2009,Topps,Topps,217,Albert Pujols,AW
2009,Topps,Topps,218,Emmanuel Burriss,
2009,Topps,Topps,219,Shin-Soo Choo,
2009,Topps,Topps,220,Jay Bruce,ASR
2009,Topps,Topps,221,Cliff Lee / Roy Halladay / Daisuke Matsuzaka,"LL, UER2008 AL ERA Leaders; UER: National League Leaders on front"
2009,Topps,Topps,222,Mark Sweeney,
2009,Topps,Topps,223,Dave Roberts,
2009,Topps,Topps,224,Max Scherzer,
2009,Topps,Topps,225,Aaron Cook,
2009,Topps,Topps,226,Neal Cotts,
2009,Topps,Topps,227,Freddy Sandoval,
2009,Topps,Topps,228,Scott Rolen,
2009,Topps,Topps,229,Cesar Izturis,
2009,Topps,Topps,230,Justin Upton,
2009,Topps,Topps,231,Xavier Nady,
2009,Topps,Topps,232,Gabe Kapler,
2009,Topps,Topps,233,Erik Bedard,
2009,Topps,Topps,234,John Russell,MGR
2009,Topps,Topps,235,Chad Billingsley,
2009,Topps,Topps,236,Kelly Johnson,
2009,Topps,Topps,237,Aaron Cunningham,RC
2009,Topps,Topps,238,Jorge Cantu,
2009,Topps,Topps,239,Brandon League,
2009,Topps,Topps,240,Ryan Braun,
2009,Topps,Topps,241,David Newhan,
2009,Topps,Topps,242,Ricky Nolasco,
2009,Topps,Topps,243,Chase Headley,
2009,Topps,Topps,244,Sean Rodriguez,
2009,Topps,Topps,245,Pat Burrell,
2009,Topps,Topps,246,"B.J. Upton / Carl Crawford / Evan Longoria PSH, UER2008 ALCS;",UER: listed as Division Series
2009,Topps,Topps,247,Yuniesky Betancourt,
2009,Topps,Topps,248,Scott Lewis,
2009,Topps,Topps,249,Jack Hannahan,
2009,Topps,Topps,250,Josh Hamilton,
2009,Topps,Topps,251,Greg Smith,
2009,Topps,Topps,252,Brandon Wood,
2009,Topps,Topps,253,Edgar Renteria,
2009,Topps,Topps,254,Cito Gaston,MGR
2009,Topps,Topps,255,Joe Crede,
2009,Topps,Topps,256,Reggie Abercrombie,
2009,Topps,Topps,257,George Kottaras,
2009,Topps,Topps,258,Casey Kotchman,
2009,Topps,Topps,259,Tim Lincecum / Dan Haren / Johan Santana LL2008 NL Strikeout Leaders,
2009,Topps,Topps,260,Manny Ramirez,
2009,Topps,Topps,261,Jose Bautista,
2009,Topps,Topps,262,Mike Gonzalez,
2009,Topps,Topps,263,Elijah Dukes,
2009,Topps,Topps,264,Dave Bush,
2009,Topps,Topps,265,Carlos Zambrano,
2009,Topps,Topps,266,Todd Wellemeyer,
2009,Topps,Topps,267,Michael Bowden,
2009,Topps,Topps,268,Chris Burke,
2009,Topps,Topps,269,Hunter Pence,
2009,Topps,Topps,270,Grady Sizemore,
2009,Topps,Topps,271,Cliff Lee,AW
2009,Topps,Topps,272,Chan Ho Park,
2009,Topps,Topps,273,Brian Roberts,
2009,Topps,Topps,274,Alex Hinshaw,
2009,Topps,Topps,275,Alex Rios,
2009,Topps,Topps,276,Geovany Soto,"UER, AWUER: first name misspelled Geovanny on front"
2009,Topps,Topps,277,Asdrubal Cabrera,
2009,Topps,Topps,278,Philadelphia Phillies PSH2008 World Series,
2009,Topps,Topps,279,Ryan Church,
2009,Topps,Topps,280,Joe Saunders,
2009,Topps,Topps,281,Tug Hulett,RC
2009,Topps,Topps,282,Chris Lambert,RC
2009,Topps,Topps,283,John Baker,
2009,Topps,Topps,284,Luis Ayala,
2009,Topps,Topps,285,Justin Duchscherer,
2009,Topps,Topps,286,Odalis Perez,
2009,Topps,Topps,287,Greg Maddux,
2009,Topps,Topps,288,Guillermo Quiroz,
2009,Topps,Topps,289,Josh Banks,
2009,Topps,Topps,290,Albert Pujols Albert Pujols,
2009,Topps,Topps,291,Chris Coste,
2009,Topps,Topps,292,Francisco Cervelli,RC
2009,Topps,Topps,293,Brian Bixler,
2009,Topps,Topps,294,Brandon Boggs,
2009,Topps,Topps,295,Derrek Lee,
2009,Topps,Topps,296,Reid Brignac,
2009,Topps,Topps,297,Bud Black,MGR
2009,Topps,Topps,298,Jonathan Van Every,
2009,Topps,Topps,299,Cole Hamels PSH2008 World Series,
2009,Topps,Topps,300,Ichiro Suzuki,
2009,Topps,Topps,301,Clint Barmes,
2009,Topps,Topps,302,Brian Giles,
2009,Topps,Topps,303,Zach Duke,
2009,Topps,Topps,304,Jason Kubel,
2009,Topps,Topps,305,Ivan Rodriguez Ivan Rodriguez,
2009,Topps,Topps,306,Javier Vazquez,
2009,Topps,Topps,307,A.J. Burnett / Ervin Santana / Roy Halladay LL2008 AL Strikeout Leaders,
2009,Topps,Topps,308,Chris Duncan,
2009,Topps,Topps,309,Humberto Sanchez,
2009,Topps,Topps,310,Johan Santana,
2009,Topps,Topps,311,Kelly Shoppach,
2009,Topps,Topps,312,Ryan Sweeney,
2009,Topps,Topps,313,Jamey Carroll,
2009,Topps,Topps,314,Matt Treanor,
2009,Topps,Topps,315,Hiroki Kuroda,
2009,Topps,Topps,316,Brian Stokes,
2009,Topps,Topps,317,Jarrod Saltalamacchia,
2009,Topps,Topps,318,Manny Acta,MGR
2009,Topps,Topps,319,Brian Fuentes,
2009,Topps,Topps,320,Miguel Cabrera,
2009,Topps,Topps,321,"Ray Guns (Scott Kazmir / David Price) CC,",CL Checklist
2009,Topps,Topps,322,John Buck,
2009,Topps,Topps,323,Vicente Padilla,
2009,Topps,Topps,324,Mark Reynolds,
2009,Topps,Topps,325,Dustin McGowan,
2009,Topps,Topps,326,Manny Ramirez PSH2008,NLDS
2009,Topps,Topps,327,Phil Coke,RC
2009,Topps,Topps,328,Doug Mientkiewicz,
2009,Topps,Topps,329,Gil Meche,
2009,Topps,Topps,330,Daisuke Matsuzaka,
2009,Topps,Topps,331,Luke Scott,
2009,Topps,Topps,332,Chone Figgins,
2009,Topps,Topps,333,"Chief Lefties (Jeremy Sowers / Aaron Laffey) CC,",CL Checklist
2009,Topps,Topps,334,Blake DeWitt,
2009,Topps,Topps,335,Chris Young,
2009,Topps,Topps,336,Jordan Schafer,
2009,Topps,Topps,337,Bobby Jenks,
2009,Topps,Topps,338,Daniel Cabrera,
2009,Topps,Topps,339,Jim Leyland,MGR
2009,Topps,Topps,340,Joe Mauer,
2009,Topps,Topps,341,Willy Taveras,
2009,Topps,Topps,342,Gerald Laird,
2009,Topps,Topps,343,Ian Snell,
2009,Topps,Topps,344,J.R. Towles,
2009,Topps,Topps,345,Stephen Drew,
2009,Topps,Topps,346,Mike Cameron,
2009,Topps,Topps,347,Jason Bartlett,
2009,Topps,Topps,348,Tony Pena,
2009,Topps,Topps,349,Justin Masterson,
2009,Topps,Topps,350,Dustin Pedroia,
2009,Topps,Topps,351,Chris Snyder,
2009,Topps,Topps,352,Gregor Blanco,
2009,Topps,Topps,353,Derek Jeter,
2009,Topps,Topps,354,Mike Aviles,ASR
2009,Topps,Topps,355,John Smoltz,
2009,Topps,Topps,356,Ervin Santana,
2009,Topps,Topps,357,Huston Street,
2009,Topps,Topps,358,Chad Tracy,
2009,Topps,Topps,359,Jason Varitek,
2009,Topps,Topps,360,Jorge Posada,
2009,Topps,Topps,361,"Power Jays (Alex Rios / Vernon Wells) CC,",CL Checklist
2009,Topps,Topps,362,Luke Montz,RC
2009,Topps,Topps,363,Jhonny Peralta,
2009,Topps,Topps,364,Kevin Millwood,
2009,Topps,Topps,365,Mark Buehrle,
2009,Topps,Topps,366,Alexi Casilla,
2009,Topps,Topps,367,Bobby Abreu,
2009,Topps,Topps,368,Trevor Hoffman,
2009,Topps,Topps,369,Matt Harrison,
2009,Topps,Topps,370,Victor Martinez,
2009,Topps,Topps,371,Jeff Francis,
2009,Topps,Topps,372,Rickie Weeks,
2009,Topps,Topps,373,Joe Martinez,RC
2009,Topps,Topps,374,Kevin Kouzmanoff,
2009,Topps,Topps,375,Carlos Quentin,
2009,Topps,Topps,376,Rajai Davis,
2009,Topps,Topps,377,Trevor Crowe,RC
2009,Topps,Topps,378,Mark Hendrickson,
2009,Topps,Topps,379,Howie Kendrick,
2009,Topps,Topps,380,Aramis Ramirez,
2009,Topps,Topps,381,Shairon Martis,"RC, UER: Name misspelled Sharon on front"
2009,Topps,Topps,382,Wily Mo Pena,
2009,Topps,Topps,383,Everth Cabrera,RC
2009,Topps,Topps,384,Bob Melvin,MGR
2009,Topps,Topps,385,Mike Jacobs,
2009,Topps,Topps,386,Jonathan Papelbon,
2009,Topps,Topps,387,Adam Everett,
2009,Topps,Topps,388,Humberto Quintero,
2009,Topps,Topps,389,Garrett Olson,
2009,Topps,Topps,390,Joey Votto,ASR
2009,Topps,Topps,391,Dan Haren,
2009,Topps,Topps,392,Brandon Phillips,
2009,Topps,Topps,393,Alex Cintron,
2009,Topps,Topps,394,Barry Zito,
2009,Topps,Topps,395,Magglio Ordonez,
2009,Topps,Topps,396,Alex Cora,
2009,Topps,Topps,397,Carlos Ruiz,
2009,Topps,Topps,398,Cameron Maybin,
2009,Topps,Topps,399,Wandy Rodriguez,
2009,Topps,Topps,400,Alfonso Soriano Alfonso Soriano,
2009,Topps,Topps,401,Tony LaRussa,MGR
2009,Topps,Topps,402,Nick Blackburn,
2009,Topps,Topps,403,Trevor Cahill,RC
2009,Topps,Topps,404,Matt Capps,
2009,Topps,Topps,405,Todd Helton,
2009,Topps,Topps,406,Mark Ellis,
2009,Topps,Topps,407,Dave Trembley,MGR
2009,Topps,Topps,408,Ronny Paulino,
2009,Topps,Topps,409,Jesse Chavez,RC
2009,Topps,Topps,410,Lou Piniella,MGR
2009,Topps,Topps,411,Troy Tulowitzki,
2009,Topps,Topps,412,Taylor Teagarden,
2009,Topps,Topps,413,Ruben Gotay,
2009,Topps,Topps,414,Cha Seung Baek,
2009,Topps,Topps,415,Josh Beckett,UER: IP and W stats switched
2009,Topps,Topps,416,Josh Whitesell,RC
2009,Topps,Topps,417,Jason Marquis,
2009,Topps,Topps,418,Andy Pettitte,
2009,Topps,Topps,419,Braden Looper,
2009,Topps,Topps,420,Scott Baker,
2009,Topps,Topps,421,B.J. Ryan,
2009,Topps,Topps,422,Hank Blalock,
2009,Topps,Topps,423,Melvin Mora,
2009,Topps,Topps,424,Jorge Campillo,
2009,Topps,Topps,425,Curtis Granderson,
2009,Topps,Topps,426,Pablo Sandoval,
2009,Topps,Topps,427,Brian Duensing,RC
2009,Topps,Topps,428,Jamie Moyer,
2009,Topps,Topps,429,Mike Hampton,
2009,Topps,Topps,430,Francisco Rodriguez,
