Year,Brand,Set,Card Number,Player,Notes
1991,Score,Score,160,Jeff Brantley,
1991,Score,Score,161,Craig Biggio,
1991,Score,Score,162,Brook Jacoby,
1991,Score,Score,163,Dan Gladden,
1991,Score,Score,164,Jeff Reardon,
1991,Score,Score,165,Mark Carreon,
1991,Score,Score,166,Mel Hall,
1991,Score,Score,167,Gary Mielke,
1991,Score,Score,168,Cecil Fielder,
1991,Score,Score,169,Darrin Jackson,
1991,Score,Score,170,Rick Aguilera,
1991,Score,Score,171,Walt Weiss,
1991,Score,Score,172,Steve Farr,
1991,Score,Score,173,Jody Reed,
1991,Score,Score,174,Mike Jeffcoat,
1991,Score,Score,175,Mark Grace,
1991,Score,Score,176,Larry Sheets,
1991,Score,Score,177,Bill Gullickson,
1991,Score,Score,178,Tony Gwynn,
1991,Score,Score,179,Melido Perez,
1991,Score,Score,180,Sid Fernandez,
1991,Score,Score,181,Tim Burke,
1991,Score,Score,182,Gary Pettis,
1991,Score,Score,183,Rob Murphy,
1991,Score,Score,184,Craig Lefferts,
1991,Score,Score,185,Howard Johnson,
1991,Score,Score,186,Ken Caminiti,
1991,Score,Score,187,Tim Belcher,
1991,Score,Score,188,Greg Cadaret,
1991,Score,Score,189,Matt Williams,
1991,Score,Score,190,Dave Magadan,
1991,Score,Score,191,Geno Petralli,
1991,Score,Score,192,Jeff Robinson,
1991,Score,Score,193,Jim Deshaies,
1991,Score,Score,194,Willie Randolph,
1991,Score,Score,195,George Bell,
1991,Score,Score,196,Hubie Brooks,
1991,Score,Score,197,Tom Gordon,
1991,Score,Score,198,Justin Fitzgerald,
1991,Score,Score,199,Mike Pagliarulo,
1991,Score,Score,200,Kirby Puckett,
1991,Score,Score,201,Shawon Dunston,
1991,Score,Score,202,Oil Can Boyd,
1991,Score,Score,203,Junior Felix,
1991,Score,Score,204,Alejandro Pena,
1991,Score,Score,205,Pete Smith,
1991,Score,Score,206,Tom Glavine,
1991,Score,Score,207,Luis Salazar,
1991,Score,Score,208,John Smoltz,
1991,Score,Score,209,Doug Dascenzo,
1991,Score,Score,210,Tim Wallach,
1991,Score,Score,211,Greg Gagne,
1991,Score,Score,212,Mark Gubicza,
1991,Score,Score,213,Mark Parent,
1991,Score,Score,214,Ken Oberkfell,
1991,Score,Score,215,Gary Carter,
1991,Score,Score,216,Rafael Palmeiro,
1991,Score,Score,217,Tom Niedenfuer,
1991,Score,Score,218,Dave LaPoint,
1991,Score,Score,219,Jeff Treadway,
1991,Score,Score,220,Mitch Williams,
1991,Score,Score,221,Jose DeLeon,
1991,Score,Score,222,Mike LaValliere,
1991,Score,Score,223,Darrel Akerfelds,
1991,Score,Score,224,Kent Anderson,
1991,Score,Score,225,Dwight Evans,
1991,Score,Score,226,Gary Redus,
1991,Score,Score,227,Paul O'Neill,
1991,Score,Score,228,Marty Barrett,
1991,Score,Score,229,Tom Browning,
1991,Score,Score,230,Terry Pendleton,
1991,Score,Score,231,Jack Armstrong,
1991,Score,Score,232,Mike Boddicker,
1991,Score,Score,233,Neal Heaton,
1991,Score,Score,234,Marquis Grissom,
1991,Score,Score,235,Bert Blyleven,
1991,Score,Score,236,Curt Young,
1991,Score,Score,237,Don Carman,
1991,Score,Score,238,Charlie Hayes,
1991,Score,Score,239,Mark Knudson,
1991,Score,Score,240,Todd Zeile,
1991,Score,Score,241,Larry Walker,
1991,Score,Score,242,Jerald Clark,
1991,Score,Score,243,Jeff Ballard,
1991,Score,Score,244,Jeff King,
1991,Score,Score,245,Tom Brunansky,
1991,Score,Score,246,Darren Daulton,
1991,Score,Score,247,Scott Terry,
1991,Score,Score,248,Rob Deer,
1991,Score,Score,249,Brady Anderson,
1991,Score,Score,250,Lenny Dykstra,
1991,Score,Score,251,Greg Harris,
1991,Score,Score,252,Mike Hartley,
1991,Score,Score,253,Joey Cora,
1991,Score,Score,254,Ivan Calderon,
1991,Score,Score,255,Ted Power,
1991,Score,Score,256,Sammy Sosa,
1991,Score,Score,257,Steve Buechele,
1991,Score,Score,258,Mike Devereaux,
1991,Score,Score,259,Brad Komminsk,
1991,Score,Score,260,Teddy Higuera,
1991,Score,Score,261,Shawn Abner,
1991,Score,Score,262,Dave Valle,
1991,Score,Score,263,Jeff Huson,
1991,Score,Score,264,Edgar Martinez,
1991,Score,Score,265,Carlton Fisk,
1991,Score,Score,266,Steve Finley,
1991,Score,Score,267,John Wetteland,
1991,Score,Score,268,Kevin Appier,
1991,Score,Score,269,Steve Lyons,
1991,Score,Score,270,Mickey Tettleton,
1991,Score,Score,271,Luis Rivera,
1991,Score,Score,272,Steve Jeltz,
1991,Score,Score,273,R.J. Reynolds,
1991,Score,Score,274,Carlos Martinez,
1991,Score,Score,275,Dan Plesac,
1991,Score,Score,276,Mike Morgan,
1991,Score,Score,277,Jeff Russell,
1991,Score,Score,278,Pete Incaviglia,
1991,Score,Score,279,Kevin Seitzer,
1991,Score,Score,280,Bobby Thigpen,
1991,Score,Score,281,Stan Javier,
1991,Score,Score,282,Henry Cotto,
1991,Score,Score,283,Gary Wayne,
1991,Score,Score,284,Shane Mack,
1991,Score,Score,285,Brian Holman,
1991,Score,Score,286,Gerald Perry,
1991,Score,Score,287,Steve Crawford,
1991,Score,Score,288,Nelson Liriano,
1991,Score,Score,289,Don Aase,
1991,Score,Score,290,Randy Johnson,
1991,Score,Score,291,Harold Baines,
1991,Score,Score,292,Kent Hrbek,
1991,Score,Score,293,Les Lancaster,
1991,Score,Score,294,Jeff Musselman,
1991,Score,Score,295,Kurt Stillwell,
1991,Score,Score,296,Stan Belinda,
1991,Score,Score,297,Lou Whitaker,
1991,Score,Score,298,Glenn Wilson,
1991,Score,Score,299,Omar Vizquel,
1991,Score,Score,300,Ramon Martinez,
1991,Score,Score,301,Dwight Smith,
1991,Score,Score,302,Tim Crews,
1991,Score,Score,303,Lance Blankenship,
1991,Score,Score,304,Sid Bream,
1991,Score,Score,305,Rafael Ramirez,
1991,Score,Score,306,Steve Wilson,
1991,Score,Score,307,Mackey Sasser,
1991,Score,Score,308,Franklin Stubbs,
1991,Score,Score,309,Jack Daugherty,
1991,Score,Score,310,Eddie Murray,
1991,Score,Score,311,Bob Welch,
1991,Score,Score,312,Brian Harper,
1991,Score,Score,313,Lance McCullers,
1991,Score,Score,314,Dave Smith,
1991,Score,Score,315,Bobby Bonilla,
1991,Score,Score,316,Jerry Don Gleaton,
1991,Score,Score,317,Greg Maddux,
1991,Score,Score,318,Keith Miller,
1991,Score,Score,319,Mark Portugal,
1991,Score,Score,320,Robin Ventura,
1991,Score,Score,321,Bob Ojeda,
1991,Score,Score,322,Mike Harkey,
1991,Score,Score,323,Jay Bell,
1991,Score,Score,324,Mark McGwire,
1991,Score,Score,325,Gary Gaetti,
1991,Score,Score,326,Jeff Pico,
1991,Score,Score,327,Kevin McReynolds,
1991,Score,Score,328,Frank Tanana,
1991,Score,Score,329,Eric Yelding,
1991,Score,Score,330,Barry Bonds,
1991,Score,Score,331,Brian McRae,
1991,Score,Score,332,Pedro Munoz,
1991,Score,Score,333,Daryl Irvine,
1991,Score,Score,334,Chris Hoiles,
1991,Score,Score,335,Thomas Howard,
1991,Score,Score,336,Jeff Schulz,
1991,Score,Score,337,Jeff Manto,
1991,Score,Score,338,Beau Allred,
1991,Score,Score,339,Mike Bordick,
1991,Score,Score,340,Todd Hundley,
1991,Score,Score,341,Jim Vatcher,
1991,Score,Score,342,Luis Sojo,
1991,Score,Score,343,Jose Offerman,
1991,Score,Score,344,Pete Coachman,
1991,Score,Score,345,Mike Benjamin,
1991,Score,Score,346,Ozzie Canseco,
1991,Score,Score,347,Tim McIntosh,
1991,Score,Score,348,Phil Plantier,
1991,Score,Score,349,Terry Shumpert,
1991,Score,Score,350,Darren Lewis,
1991,Score,Score,351,Dave Walsh,
1991,Score,Score,352,Scott Chiamparino,
1991,Score,Score,353,Julio Valera,
1991,Score,Score,354,Anthony Telford,
1991,Score,Score,355,Kevin Wickander,
1991,Score,Score,356,Tim Naehring,
1991,Score,Score,357,Jim Poole,
1991,Score,Score,358,Mark Whiten,
1991,Score,Score,359,Terry Wells,
1991,Score,Score,360,Rafael Valdez,
1991,Score,Score,361,Mel Stottlemyre,
1991,Score,Score,362,David Segui,
1991,Score,Score,363,Paul Abbott,
1991,Score,Score,364,Steve Howard,
1991,Score,Score,365,Karl Rhodes,
1991,Score,Score,366,Rafael Novoa,
1991,Score,Score,367,Joe Grahe,
1991,Score,Score,368,Darren Reed,
1991,Score,Score,369,Jeff McKnight,
1991,Score,Score,370,Scott Leius,
1991,Score,Score,371,Mark Dewey,
1991,Score,Score,372,Mark Lee,
1991,Score,Score,373,Roberto Rodriguez,
1991,Score,Score,374,Chuck McElroy,
1991,Score,Score,375,Mike Bell,
1991,Score,Score,376,Mickey Morandini,
1991,Score,Score,377,Bill Haselman,
1991,Score,Score,378,Dave Pavlas,
1991,Score,Score,379,Derrick May,
1991,Score,Score,380,Jeromy Burnitz,
1991,Score,Score,381,Donald Peters,
1991,Score,Score,382,Alex Fernandez,
1991,Score,Score,383,Mike Mussina,
1991,Score,Score,384,Dan Smith,
1991,Score,Score,385,Lance Dickson,
1991,Score,Score,386,Carl Everett,
1991,Score,Score,387,Tom Nevers,
1991,Score,Score,388,Adam Hyzdu,
1991,Score,Score,389,Todd Van Poppel,
1991,Score,Score,390,Rondell White,
1991,Score,Score,391,Marc Newfield,
1991,Score,Score,392,Julio Franco,
1991,Score,Score,393,Wade Boggs,
1991,Score,Score,394,Ozzie Guillen,
1991,Score,Score,395,Cecil Fielder,
1991,Score,Score,396,"Ken Griffey, Jr.",
1991,Score,Score,397,Rickey Henderson,
1991,Score,Score,398,Jose Canseco,
1991,Score,Score,399,Roger Clemens,
1991,Score,Score,400,"Sandy Alomar, Jr.",
1991,Score,Score,401,Bobby Thigpen,
1991,Score,Score,402,Bobby Bonilla,
1991,Score,Score,403,Eric Davis,
1991,Score,Score,404,Fred McGriff,
1991,Score,Score,405,Glenn Davis,
1991,Score,Score,406,Kevin Mitchell,
1991,Score,Score,407,Rob Dibble,
1991,Score,Score,408,Ramon Martinez,
1991,Score,Score,410,Bobby Witt,
1991,Score,Score,411,Mark Langston,
1991,Score,Score,412,Bo Jackson,
1991,Score,Score,413,Shawon Dunston,
1991,Score,Score,414,Jesse Barfield,
1991,Score,Score,415,Ken Caminiti,
1991,Score,Score,416,Benito Santiago,
1991,Score,Score,417,Nolan Ryan,
1991,Score,Score,418,Bobby Thigpen,
1991,Score,Score,419,Ramon Martinez,
1991,Score,Score,420,Bo Jackson,
1991,Score,Score,421,Carlton Fisk,
1991,Score,Score,422,Jimmy Key,
1991,Score,Score,423,Junior Noboa,
1991,Score,Score,424,Al Newman,
1991,Score,Score,425,Pat Borders,
1991,Score,Score,426,Von Hayes,
1991,Score,Score,427,Tim Teufel,
1991,Score,Score,428,Eric Plunk,
1991,Score,Score,429,John Moses,
1991,Score,Score,430,Mike Witt,
1991,Score,Score,431,Otis Nixon,
1991,Score,Score,432,Tony Fernandez,
1991,Score,Score,433,Rance Mulliniks,
1991,Score,Score,434,Dan Petry,
1991,Score,Score,435,Bob Geren,
1991,Score,Score,436,Steve Frey,
1991,Score,Score,437,Jamie Moyer,
1991,Score,Score,438,Junior Ortiz,
1991,Score,Score,439,Tom O'Malley,
1991,Score,Score,440,Pat Combs,
1991,Score,Score,441,Jose Canseco,
1991,Score,Score,442,Alfredo Griffin,
1991,Score,Score,443,Andres Galarraga,
1991,Score,Score,444,Bryn Smith,
1991,Score,Score,445,Andre Dawson,
1991,Score,Score,446,Juan Samuel,
1991,Score,Score,447,Mike Aldrete,
1991,Score,Score,448,Ron Gant,
1991,Score,Score,449,Fernando Valenzuela,
1991,Score,Score,450,Vince Coleman,
1991,Score,Score,451,Kevin Mitchell,
1991,Score,Score,452,Spike Owen,
1991,Score,Score,453,Mike Bielecki,
1991,Score,Score,454,Dennis Martinez,
1991,Score,Score,455,Brett Butler,
1991,Score,Score,456,Ron Darling,
1991,Score,Score,457,Dennis Rasmussen,
1991,Score,Score,458,Ken Howell,
1991,Score,Score,459,Steve Bedrosian,
1991,Score,Score,460,Frank Viola,
1991,Score,Score,461,Jose Lind,
1991,Score,Score,462,Chris Sabo,
1991,Score,Score,463,Dante Bichette,
1991,Score,Score,464,Rick Mahler,
1991,Score,Score,465,John Smiley,
1991,Score,Score,466,Devon White,
1991,Score,Score,467,John Orton,
1991,Score,Score,468,Mike Stanton,
1991,Score,Score,469,Billy Hatcher,
1991,Score,Score,470,Wally Joyner,
1991,Score,Score,471,Gene Larkin,
1991,Score,Score,472,Doug Drabek,
1991,Score,Score,473,Gary Sheffield,
1991,Score,Score,474,David Wells,
1991,Score,Score,475,Andy Van Slyke,
1991,Score,Score,476,Mike Gallego,
1991,Score,Score,477,B.J. Surhoff,
1991,Score,Score,478,Gene Nelson,
1991,Score,Score,479,Mariano Duncan,
1991,Score,Score,480,Fred McGriff,
1991,Score,Score,481,Jerry Browne,
1991,Score,Score,482,Alvin Davis,
1991,Score,Score,483,Bill Wegman,
1991,Score,Score,484,Dave Parker,
1991,Score,Score,485,Dennis Eckersley,
1991,Score,Score,486,Erik Hanson,
1991,Score,Score,487,Billy Ripken,
1991,Score,Score,488,Tom Candiotti,
1991,Score,Score,489,Mike Schooler,
1991,Score,Score,490,Gregg Olson,
1991,Score,Score,491,Chris James,
1991,Score,Score,492,Pete Harnisch,
1991,Score,Score,493,Julio Franco,
1991,Score,Score,494,Greg Briley,
1991,Score,Score,495,Ruben Sierra,
1991,Score,Score,496,Steve Olin,
1991,Score,Score,497,Mike Fetters,
1991,Score,Score,498,Mark Williamson,
1991,Score,Score,499,Bob Tewksbury,
1991,Score,Score,500,Tony Gwynn,
1991,Score,Score,501,Randy Myers,
1991,Score,Score,502,Keith Comstock,
1991,Score,Score,503,Craig Worthington,
1991,Score,Score,504,Mark Eichhorn,
1991,Score,Score,505,Barry Larkin,
1991,Score,Score,506,Dave Johnson,
1991,Score,Score,507,Bobby Witt,
1991,Score,Score,508,Joe Orsulak,
1991,Score,Score,509,Pete O'Brien,
1991,Score,Score,510,Brad Arnsberg,
1991,Score,Score,511,Storm Davis,
1991,Score,Score,512,Bob Milacki,
1991,Score,Score,513,Bill Pecota,
1991,Score,Score,514,Glenallen Hill,
1991,Score,Score,515,Danny Tartabull,
1991,Score,Score,516,Mike Moore,
1991,Score,Score,517,Ron Robinson,
1991,Score,Score,518,Mark Gardner,
1991,Score,Score,519,Rick Wrona,
1991,Score,Score,520,Mike Scioscia,
1991,Score,Score,521,Frank Wills,
1991,Score,Score,522,Greg Brock,
1991,Score,Score,523,Jack Clark,
1991,Score,Score,524,Bruce Ruffin,
1991,Score,Score,525,Robin Yount,
1991,Score,Score,526,Tom Foley,
1991,Score,Score,527,Pat Perry,
1991,Score,Score,528,Greg Vaughn,
1991,Score,Score,529,Warren White,
1991,Score,Score,530,Norm Charlton,
1991,Score,Score,531,Marvell Wynne,
1991,Score,Score,532,Jim Gantner,
1991,Score,Score,533,Greg Litton,
1991,Score,Score,534,Manuel Lee,Manny Lee on Card
1991,Score,Score,535,Scott Bailes,
1991,Score,Score,536,Charlie Leibrandt,
1991,Score,Score,537,Roger McDowell,
1991,Score,Score,538,Andy Benes,
1991,Score,Score,539,Rick Honeycutt,
1991,Score,Score,540,Dwight Gooden,
1991,Score,Score,541,Scott Garrelts,
1991,Score,Score,542,Dave Clark,
1991,Score,Score,543,Lonnie Smith,
1991,Score,Score,544,Rick Reuschel,
1991,Score,Score,545,Delino DeShields,
1991,Score,Score,546,Delino DeShields,
1991,Score,Score,547,Mike Sharperson,
1991,Score,Score,548,Mike Kingery,
1991,Score,Score,549,David Cone,
1991,Score,Score,550,Orel Hershiser,
1991,Score,Score,551,Matt Nokes,
1991,Score,Score,552,Eddie Williams,
1991,Score,Score,553,Frank DiPino,
1991,Score,Score,554,Fred Lynn,
1991,Score,Score,555,Alex Cole,
1991,Score,Score,556,Terry Leach,
1991,Score,Score,557,Chet Lemon,
1991,Score,Score,558,Paul Mirabella,
1991,Score,Score,559,Bill Long,
1991,Score,Score,560,Phil Bradley,
1991,Score,Score,561,Duane Ward,
1991,Score,Score,562,Dave Bergman,
1991,Score,Score,563,Eric Show,
1991,Score,Score,564,Xavier Hernandez,
1991,Score,Score,565,Jeff Parrett,
1991,Score,Score,566,Chuck Cary,
1991,Score,Score,567,Ken Hill,
1991,Score,Score,568,Bob Welch,
1991,Score,Score,569,John Mitchell,
1991,Score,Score,570,Travis Fryman,
1991,Score,Score,571,Derek Lilliquist,
1991,Score,Score,572,Steve Lake,
1991,Score,Score,573,John Barfield,
1991,Score,Score,574,Randy Bush,
1991,Score,Score,575,Joe Magrane,
1991,Score,Score,576,Edgar Diaz,
1991,Score,Score,577,Casey Candaele,
1991,Score,Score,578,Jesse Orosco,
1991,Score,Score,579,Tom Henke,
1991,Score,Score,580,Rick Cerone,
1991,Score,Score,581,Drew Hall,
1991,Score,Score,582,Tony Castillo,
1991,Score,Score,583,Jim Jones,
1991,Score,Score,584,Rick Reed,
1991,Score,Score,585,Joe Girardi,
1991,Score,Score,586,Jeff Gray,
1991,Score,Score,587,Luis Polonia,
1991,Score,Score,588,Joe Klink,
1991,Score,Score,589,Rex Hudler,
1991,Score,Score,590,Kirk McCaskill,
1991,Score,Score,591,Juan Agosto,
1991,Score,Score,592,Wes Gardner,
1991,Score,Score,593,Rick Rodriguez,
1991,Score,Score,594,Mitch Webster,
1991,Score,Score,595,Kelly Gruber,
1991,Score,Score,596,Dale Mohorcic,
1991,Score,Score,597,Willie McGee,
1991,Score,Score,598,Bill Krueger,
1991,Score,Score,599,Bob Walk,
1991,Score,Score,600,Kevin Maas,
1991,Score,Score,601,Danny Jackson,
1991,Score,Score,602,Craig McMurtry,
1991,Score,Score,603,Curtis Wilkerson,
1991,Score,Score,604,Adam Peterson,
1991,Score,Score,605,Sam Horn,
1991,Score,Score,606,Tommy Gregg,
1991,Score,Score,607,Ken Dayley,
1991,Score,Score,608,Carmen Castillo,
1991,Score,Score,609,John Shelby,
1991,Score,Score,610,Don Slaught,
1991,Score,Score,611,Calvin Schiraldi,
1991,Score,Score,612,Dennis Lamp,
1991,Score,Score,613,Andres Thomas,
1991,Score,Score,614,Jose Gonzalez,
1991,Score,Score,615,Randy Ready,
1991,Score,Score,616,Kevin Bass,
1991,Score,Score,617,Mike Marshall,
1991,Score,Score,618,Daryl Boston,
1991,Score,Score,619,Andy McGaffigan,
1991,Score,Score,620,Joe Oliver,
1991,Score,Score,621,Jim Gott,
1991,Score,Score,622,Jose Oquendo,
1991,Score,Score,623,Jose De Jesus,
1991,Score,Score,624,Mike Brumley,
1991,Score,Score,625,John Olerud,
1991,Score,Score,626,Ernest Riles,
1991,Score,Score,627,Greg Harris,
1991,Score,Score,628,Jose Uribe,
1991,Score,Score,629,Darnell Coles,
1991,Score,Score,630,Carney Lansford,
1991,Score,Score,631,Tim Leary,
1991,Score,Score,632,Tim Hulett,
1991,Score,Score,633,Kevin Elster,
1991,Score,Score,634,Tony Fossas,
1991,Score,Score,635,Francisco Oliveras,
1991,Score,Score,636,Bob Patterson,
1991,Score,Score,637,Gary Ward,
1991,Score,Score,638,Rene Gonzales,
1991,Score,Score,639,Don Robinson,
1991,Score,Score,640,Darryl Strawberry,
1991,Score,Score,641,Dave Anderson,
1991,Score,Score,642,Scott Scudder,
1991,Score,Score,643,Reggie Harris,
1991,Score,Score,644,Dave Henderson,
1991,Score,Score,645,Ben McDonald,
1991,Score,Score,646,Bob Kipper,
1991,Score,Score,647,Hal Morris,
1991,Score,Score,648,Tim Birtsas,
1991,Score,Score,649,Steve Searcy,
1991,Score,Score,650,Dale Murphy,
1991,Score,Score,651,Ron Oester,
1991,Score,Score,652,Mike LaCoss,
1991,Score,Score,653,Ron Jones,
1991,Score,Score,654,Kelly Downs,
1991,Score,Score,655,Roger Clemens,
1991,Score,Score,656,Herm Winningham,
1991,Score,Score,657,Trevor Wilson,
1991,Score,Score,658,Jose Rijo,
1991,Score,Score,659,Dann Bilardello,
1991,Score,Score,660,Gregg Jefferies,
1991,Score,Score,661,Doug Drabek,
1991,Score,Score,662,Randy Myers,
1991,Score,Score,663,Benito Santiago,
1991,Score,Score,664,Will Clark,
1991,Score,Score,665,Ryne Sandberg,
1991,Score,Score,666,Barry Larkin,
1991,Score,Score,667,Matt Williams,
1991,Score,Score,668,Barry Bonds,
1991,Score,Score,669,Eric Davis,
1991,Score,Score,670,Bobby Bonilla,
1991,Score,Score,671,Chipper Jones,
1991,Score,Score,672,Eric Christopherson,
1991,Score,Score,673,Robbie Beckett,
1991,Score,Score,674,Shane Andrews,
1991,Score,Score,675,Steve Karsay,
1991,Score,Score,676,Aaron Holbert,
1991,Score,Score,677,Donovan Osborne,
1991,Score,Score,678,Todd Ritchie,
1991,Score,Score,679,Ron Walden,
1991,Score,Score,680,Tim Costo,
1991,Score,Score,681,Dan Wilson,
1991,Score,Score,682,Kurt Miller,
1991,Score,Score,683,Mike Lieberthal,
1991,Score,Score,684,Roger Clemens,
1991,Score,Score,685,Dwight Gooden,
1991,Score,Score,686,Nolan Ryan,
1991,Score,Score,687,Frank Viola,
1991,Score,Score,688,Erik Hanson,
1991,Score,Score,689,Matt Williams,
1991,Score,Score,690,Jose Canseco,
1991,Score,Score,691,Darryl Strawberry,
1991,Score,Score,692,Bo Jackson,
1991,Score,Score,693,Cecil Fielder,
1991,Score,Score,694,"Sandy Alomar, Jr.",
1991,Score,Score,695,Cory Snyder,
1991,Score,Score,696,Eric Davis,
1991,Score,Score,697,"Ken Griffey, Jr.",
1991,Score,Score,698,Andy Van Slyke,
1991,Score,Score,699,Mark Langston,
1991,Score,Score,700,Randy Johnson,
1991,Score,Score,701,Nolan Ryan,
1991,Score,Score,702,Dave Stewart,
1991,Score,Score,703,Fernando Valenzuela,
1991,Score,Score,704,Andy Hawkins,
1991,Score,Score,705,Melido Perez,
1991,Score,Score,706,Terry Mulholland,
1991,Score,Score,707,Dave Stieb,
1991,Score,Score,708,Brian Barnes,
1991,Score,Score,709,Bernard Gilkey,
1991,Score,Score,710,Steve Decker,
1991,Score,Score,711,Paul Faries,
1991,Score,Score,712,Paul Marak,
1991,Score,Score,713,Wes Chamberlain,
1991,Score,Score,714,Kevin Belcher,
1991,Score,Score,715,Danny Boone,
1991,Score,Score,716,Steve Adkins,
1991,Score,Score,717,Geronimo Pena,
1991,Score,Score,718,Howard Farmer,
1991,Score,Score,719,Mark Leonard,
1991,Score,Score,720,Tom Lampkin,
1991,Score,Score,721,Mike Gardiner,
1991,Score,Score,722,Jeff Conine,
1991,Score,Score,723,Efraín Valdez,
1991,Score,Score,724,Charlie Maloney,
1991,Score,Score,725,Leo Gomez,
1991,Score,Score,726,Paul McClellan,
1991,Score,Score,727,Mark Leiter,
1991,Score,Score,728,Rich DeLucia,
1991,Score,Score,729,Mel Rojas,
1991,Score,Score,730,Heinie Wagner,
1991,Score,Score,731,Ray Lankford,
1991,Score,Score,732,Turner Ward,
1991,Score,Score,733,Gerald Alexander,
1991,Score,Score,734,Scott Anderson,
1991,Score,Score,735,Tony Perezchica,
1991,Score,Score,736,Jimmy Kremers,
1991,Score,Score,737,The American Flag,
1991,Score,Score,738,Mike York,
1991,Score,Score,739,Mike Rochford,
1991,Score,Score,740,Scott Aldred,
1991,Score,Score,741,Rico Brogna,
1991,Score,Score,742,Dave Burba,
1991,Score,Score,743,Ray Stephens,
1991,Score,Score,744,Eric Gunderson,
1991,Score,Score,745,Troy Afenir,
1991,Score,Score,746,Jeff Shaw,
1991,Score,Score,747,Orlando Merced,
1991,Score,Score,748,Omar Olivares,
1991,Score,Score,749,Jerry Kutzler,
1991,Score,Score,750,Mo Vaughn,
1991,Score,Score,751,Matt Stark,
1991,Score,Score,752,Randy Hennis,
1991,Score,Score,753,Andujar Cedeno,
1991,Score,Score,754,Kelvin Torve,
1991,Score,Score,755,Joe Kraemer,
1991,Score,Score,756,Phil Clark,
1991,Score,Score,757,Ed Vosberg,
1991,Score,Score,758,Mike Perez,
1991,Score,Score,759,Scott Lewis,
1991,Score,Score,760,Steve Chitren,
1991,Score,Score,761,Ray Young,
1991,Score,Score,762,Andres Santana,
1991,Score,Score,763,Rodney McCray,
1991,Score,Score,764,Sean Berry,
1991,Score,Score,765,Brent Mayne,
1991,Score,Score,766,Mike Simms,
1991,Score,Score,767,Glenn Sutko,
1991,Score,Score,768,Gary DiSarcina,
1991,Score,Score,769,George Brett,
1991,Score,Score,770,Cecil Fielder,
1991,Score,Score,771,Jim Presley,
1991,Score,Score,772,John Dopson,
1991,Score,Score,773,Bo Jackson,
1991,Score,Score,774,Brent Knackert,
1991,Score,Score,775,Bill Doran,
1991,Score,Score,776,Dick Schofield,
1991,Score,Score,777,Nelson Santovenia,
1991,Score,Score,778,Mark Guthrie,
1991,Score,Score,779,Mark Lemke,
1991,Score,Score,780,Terry Steinbach,
1991,Score,Score,781,Tom Bolton,
1991,Score,Score,782,Randy Tomlin,
1991,Score,Score,783,Jeff Kunkel,
1991,Score,Score,784,Felix Jose,
1991,Score,Score,785,Rick Sutcliffe,
1991,Score,Score,786,John Cerutti,
1991,Score,Score,787,Jose Vizcaino,
1991,Score,Score,788,Curt Schilling,
1991,Score,Score,789,Ed Whitson,
1991,Score,Score,790,Tony Pena,
1991,Score,Score,791,John Candelaria,
1991,Score,Score,792,Carmelo Martinez,
1991,Score,Score,793,"Sandy Alomar, Jr.",
1991,Score,Score,794,Jim Neidlinger,
1991,Score,Score,795,Reds October,
1991,Score,Score,796,Paul Sorrento,
1991,Score,Score,797,Tom Pagnozzi,
1991,Score,Score,798,Tino Martinez,
1991,Score,Score,799,Scott Ruskin,
1991,Score,Score,800,Kirk Gibson,
1991,Score,Score,801,Walt Terrell,
1991,Score,Score,802,John Russell,
1991,Score,Score,803,Chili Davis,
1991,Score,Score,804,Chris Nabholz,
1991,Score,Score,805,Juan Gonzalez,
1991,Score,Score,806,Ron Hassey,
1991,Score,Score,807,Todd Worrell,
1991,Score,Score,808,Tommy Greene,
1991,Score,Score,809,Joel Skinner,
1991,Score,Score,810,Benito Santiago,
1991,Score,Score,811,Pat Tabler,
1991,Score,Score,812,Scott Erickson,
1991,Score,Score,813,Moises Alou,
1991,Score,Score,814,Dale Sveum,
1991,Score,Score,815,Ryne Sandberg,
1991,Score,Score,816,Rick Dempsey,
1991,Score,Score,817,Scott Bankhead,
1991,Score,Score,818,Jason Grimsley,
1991,Score,Score,819,Doug Jennings,
1991,Score,Score,820,Tom Herr,
1991,Score,Score,821,Rob Ducey,
1991,Score,Score,822,Luis Quinones,
1991,Score,Score,823,Greg Minton,
1991,Score,Score,824,Mark Grant,
1991,Score,Score,825,Ozzie Smith,
1991,Score,Score,826,Dave Eiland,
1991,Score,Score,827,Danny Heep,
1991,Score,Score,828,Hensley Meulens,
1991,Score,Score,829,Charlie O'Brien,
1991,Score,Score,830,Glenn Davis,
1991,Score,Score,831,John Marzano,
1991,Score,Score,832,Steve Ontiveros,
1991,Score,Score,833,Ron Karkovice,
1991,Score,Score,834,Jerry Goff,
1991,Score,Score,835,Ken Griffey,
1991,Score,Score,836,Kevin Reimer,
1991,Score,Score,837,Randy Kutcher,
1991,Score,Score,838,Mike Blowers,
1991,Score,Score,839,Mike Macfarlane,
1991,Score,Score,840,Frank Thomas,
1991,Score,Score,841,Ken Griffey,
1991,Score,Score,842,Jack Howell,
1991,Score,Score,843,Mauro Gozzo,
1991,Score,Score,844,Gerald Young,
1991,Score,Score,845,Zane Smith,
1991,Score,Score,846,Kevin Brown,
1991,Score,Score,847,Sil Campusano,
1991,Score,Score,848,Larry Andersen,
1991,Score,Score,849,Cal Ripken Jr.,
